"STORE","Yr","mon","dayCount","revenue","avg_daily_revenue"
1203,2004,11,29,536492.09,18499.73
2207,2004,9,30,554636.91,18487.90
3702,2005,2,28,517614.22,18486.22
3603,2005,6,30,554476.59,18482.55
4802,2004,8,31,572804.77,18477.57
7703,2004,8,31,572769.61,18476.44
9409,2005,8,27,498508.58,18463.28
7402,2005,5,31,572002.34,18451.69
4404,2005,6,30,553281.61,18442.72
3707,2005,3,30,553205.64,18440.19
4309,2005,1,31,571639.93,18440.00
8702,2004,10,31,571200.16,18425.81
3607,2005,5,31,570842.96,18414.29
7402,2004,11,29,533792.09,18406.62
6202,2005,4,30,551821.86,18394.06
4502,2005,7,31,570064.31,18389.17
3702,2004,11,29,533113.63,18383.23
7202,2005,2,28,514602.66,18378.67
3604,2005,2,28,513869.37,18352.48
8709,2005,1,31,568875.92,18350.84
5202,2005,6,30,550050.45,18335.02
5402,2005,8,27,494846.53,18327.65
3202,2005,7,31,567585.60,18309.21
7403,2005,6,30,549262.25,18308.74
4207,2005,5,31,567493.25,18306.23
2702,2005,4,30,549118.56,18303.95
8902,2005,2,28,512448.23,18301.72
7602,2005,3,30,549008.21,18300.27
1003,2005,2,28,512163.46,18291.55
7307,2005,3,30,548565.96,18285.53
7702,2005,8,27,493311.21,18270.79
604,2004,9,30,548027.19,18267.57
2103,2005,2,28,511329.69,18261.77
9603,2005,2,28,511321.71,18261.49
9503,2005,1,31,566026.61,18258.92
3102,2005,8,27,492891.92,18255.26
1103,2004,12,30,547278.59,18242.62
8007,2005,3,30,547277.80,18242.59
604,2005,6,30,547025.45,18234.18
1204,2005,8,27,491828.06,18215.85
6403,2004,8,31,564589.06,18212.55
1302,2004,12,30,546217.60,18207.25
509,2005,6,30,546169.06,18205.64
1004,2004,8,31,564352.87,18204.93
1009,2005,1,31,564186.06,18199.55
7604,2005,7,1,18181.52,18181.52
3209,2005,6,30,545438.30,18181.28
8709,2005,3,30,545324.59,18177.49
7303,2005,1,31,563007.73,18161.54
5202,2005,1,31,562858.49,18156.73
3207,2005,2,28,508306.82,18153.82
1203,2005,6,30,544432.92,18147.76
9402,2005,7,31,562063.40,18131.08
6102,2005,1,31,561811.15,18122.94
2407,2005,8,27,489306.02,18122.45
3909,2005,2,28,507373.47,18120.48
1609,2004,12,30,543573.82,18119.13
3603,2005,5,31,561276.06,18105.68
3604,2004,10,31,560989.19,18096.43
2602,2004,9,26,470502.85,18096.26
7104,2005,3,30,542796.93,18093.23
7702,2004,10,31,560790.00,18090.00
5602,2004,10,31,560560.71,18082.60
3603,2004,10,31,560341.26,18075.52
3707,2004,11,29,523741.84,18060.06
3403,2004,12,30,541742.59,18058.09
5403,2005,8,27,487396.76,18051.73
4309,2005,6,30,541476.11,18049.20
4604,2004,12,30,541180.40,18039.35
6203,2005,5,31,558938.60,18030.28
4504,2005,7,31,558907.91,18029.29
7703,2005,6,30,540532.40,18017.75
3102,2004,8,31,558218.93,18007.06
7307,2005,1,31,558140.15,18004.52
1202,2004,9,28,504021.10,18000.75
202,2005,7,31,558010.30,18000.33
8503,2005,6,30,539735.65,17991.19
4207,2004,11,29,521662.07,17988.35
8403,2005,4,30,539558.63,17985.29
1004,2005,1,31,557414.21,17981.10
7404,2005,4,30,539386.51,17979.55
6109,2004,10,31,556967.49,17966.69
4403,2004,9,30,538641.26,17954.71
3207,2005,8,27,484760.39,17954.09
6203,2004,10,31,556570.07,17953.87
8902,2005,4,30,538558.12,17951.94
4103,2005,6,30,538531.00,17951.03
8902,2005,7,31,556410.11,17948.71
6202,2005,3,30,538407.07,17946.90
2009,2004,10,31,556285.32,17944.69
1203,2004,9,30,538294.14,17943.14
902,2005,2,28,502326.31,17940.23
4507,2005,8,27,484082.83,17928.99
1203,2005,1,31,555730.97,17926.81
1304,2004,8,31,555573.13,17921.71
5203,2004,10,31,555531.89,17920.38
4502,2005,4,30,537605.01,17920.17
3209,2005,5,31,555515.74,17919.86
2009,2004,11,29,519627.18,17918.18
3702,2005,5,31,555414.13,17916.58
6004,2005,5,31,555395.93,17916.00
8709,2004,9,30,537441.92,17914.73
6104,2005,8,27,483692.76,17914.55
2704,2005,2,28,501519.15,17911.40
4404,2004,10,31,555107.46,17906.69
7404,2005,5,31,555061.61,17905.21
4804,2004,12,30,537067.38,17902.25
2209,2005,2,28,501200.98,17900.04
7602,2004,11,29,518861.91,17891.79
3702,2005,8,27,482986.47,17888.39
7807,2004,12,30,536548.70,17884.96
4504,2005,3,30,536448.56,17881.62
3604,2005,5,31,553673.19,17860.43
4403,2005,4,30,535797.72,17859.92
8002,2004,8,31,553400.76,17851.64
6203,2004,11,29,517639.39,17849.63
3303,2004,12,30,535243.44,17841.45
5203,2005,5,31,553009.14,17839.00
8707,2005,2,28,499479.52,17838.55
6403,2004,11,29,517182.23,17833.87
902,2005,4,30,534431.80,17814.39
1402,2005,2,28,498682.37,17810.08
7302,2005,5,31,551990.61,17806.15
2009,2005,1,31,551523.06,17791.07
3209,2005,1,31,551490.10,17790.00
3107,2005,8,27,480276.61,17788.02
8702,2005,6,30,533565.02,17785.50
309,2005,8,27,480078.83,17780.70
8202,2004,9,29,515576.18,17778.49
9503,2004,9,30,533229.66,17774.32
4004,2005,2,28,497612.59,17771.88
2704,2005,5,31,550498.38,17758.01
4004,2005,5,31,550262.71,17750.41
8803,2005,2,28,496714.60,17739.81
6104,2005,3,30,532194.41,17739.81
5402,2004,10,31,549740.01,17733.55
9402,2005,2,28,496463.09,17730.82
8503,2004,10,31,549577.12,17728.29
5402,2005,6,30,531613.55,17720.45
7104,2005,6,30,531448.99,17714.97
6803,2004,9,30,531245.80,17708.19
7602,2005,4,30,531173.26,17705.78
8707,2005,7,31,548832.66,17704.28
4402,2004,11,17,300912.97,17700.76
6902,2004,11,29,513239.25,17697.91
7502,2004,8,31,548623.77,17697.54
8202,2005,1,31,548520.82,17694.22
5503,2004,9,30,530819.19,17693.97
202,2005,2,28,495412.73,17693.31
6302,2005,7,31,548259.29,17685.78
3102,2005,6,30,530516.99,17683.90
6902,2005,5,31,547814.00,17671.42
307,2005,7,31,547589.91,17664.19
4507,2005,2,28,494327.25,17654.54
7002,2005,2,28,494239.71,17651.42
8007,2005,6,30,529097.19,17636.57
8709,2004,8,31,546704.00,17635.61
7103,2005,2,28,493696.20,17632.01
9503,2005,3,30,528835.37,17627.85
1004,2004,9,30,528810.09,17627.00
8403,2004,9,30,528686.90,17622.90
7103,2005,7,31,546190.28,17619.04
507,2004,8,31,546078.29,17615.43
5202,2005,3,30,528402.55,17613.42
1203,2004,8,31,545942.74,17611.06
6004,2005,4,30,527947.23,17598.24
309,2005,4,30,527661.57,17588.72
6202,2005,2,28,492433.06,17586.90
6109,2004,9,30,527220.37,17574.01
4403,2005,5,31,544630.18,17568.72
4707,2005,4,30,526748.48,17558.28
1203,2005,5,31,544189.98,17554.52
604,2004,8,31,544103.23,17551.72
4404,2004,9,30,526495.14,17549.84
2704,2005,6,30,526410.29,17547.01
5502,2005,4,30,526352.18,17545.07
7302,2004,9,29,508391.58,17530.74
1003,2005,8,27,473202.01,17526.00
4003,2004,11,29,508094.19,17520.49
3109,2005,4,30,525561.64,17518.72
9309,2005,7,31,542927.77,17513.80
5102,2004,9,26,455343.66,17513.22
3503,2004,12,30,525390.03,17513.00
6104,2005,4,30,525260.62,17508.69
7002,2005,8,27,472216.74,17489.51
3603,2005,4,30,524639.36,17487.98
3207,2005,3,30,524621.09,17487.37
5903,2004,12,30,524571.60,17485.72
4403,2004,11,29,507057.43,17484.74
7102,2004,9,29,506901.68,17479.37
902,2005,7,31,541798.04,17477.36
7307,2004,10,31,541788.27,17477.04
3409,2004,8,31,541763.09,17476.23
2503,2005,2,28,489250.45,17473.23
3409,2005,3,30,524193.07,17473.10
9002,2005,2,27,471767.17,17472.86
4403,2005,1,31,541530.38,17468.72
8709,2004,11,29,506402.42,17462.15
4203,2004,12,30,523774.62,17459.15
3102,2005,5,31,541035.37,17452.75
8209,2005,2,28,488327.58,17440.27
6004,2004,10,31,539931.69,17417.15
4207,2004,10,31,539821.36,17413.59
1202,2004,8,30,522294.62,17409.82
2509,2005,2,28,487354.63,17405.52
5504,2005,5,31,539535.41,17404.37
903,2005,2,28,487110.12,17396.79
6404,2004,10,31,538551.78,17372.64
2209,2005,4,30,520947.47,17364.92
4702,2005,7,29,503522.90,17362.86
7302,2005,7,31,538185.91,17360.84
3709,2004,12,30,520739.99,17358.00
1009,2005,4,30,520393.95,17346.46
8702,2005,8,27,468335.64,17345.76
6403,2004,9,30,520351.52,17345.05
9303,2005,2,28,485657.77,17344.92
7902,2005,2,28,485542.87,17340.82
909,2004,8,31,537458.92,17337.38
2502,2004,8,31,537379.89,17334.84
7307,2004,9,30,519773.10,17325.77
6203,2004,9,30,519720.68,17324.02
2702,2005,8,27,467453.55,17313.09
6202,2005,5,31,536039.34,17291.59
6004,2005,7,31,535948.16,17288.65
3109,2004,11,29,501135.73,17280.54
9402,2005,5,31,535115.34,17261.79
1707,2005,8,27,465680.13,17247.41
2509,2005,8,27,465578.48,17243.65
3603,2005,3,30,517231.79,17241.06
8707,2005,8,27,465482.35,17240.09
3707,2004,10,31,534185.32,17231.78
5502,2005,1,31,533879.93,17221.93
6902,2005,8,27,464958.77,17220.70
4103,2005,3,30,516601.06,17220.04
7104,2004,8,31,533577.91,17212.19
9503,2004,10,31,533527.41,17210.56
3604,2005,8,27,464649.54,17209.24
7904,2005,7,31,533032.63,17194.60
4404,2004,11,29,498490.16,17189.32
2704,2005,7,31,532802.48,17187.18
5604,2005,3,30,515509.58,17183.65
3707,2005,1,31,532679.86,17183.22
3607,2005,3,30,515372.76,17179.09
7904,2005,8,27,463514.81,17167.22
8603,2005,4,30,514961.24,17165.37
3702,2004,10,31,531869.68,17157.09
2702,2005,2,28,480003.43,17142.98
7902,2005,7,31,531335.32,17139.85
9409,2005,4,30,513904.28,17130.14
4707,2005,5,31,529824.66,17091.12
7104,2005,5,31,529754.87,17088.87
3702,2005,3,30,512434.11,17081.14
9104,2004,12,30,512378.91,17079.30
1203,2005,4,30,512320.50,17077.35
2603,2005,2,28,478118.50,17075.66
3109,2004,8,31,529226.63,17071.83
604,2005,1,31,529103.52,17067.86
7104,2004,9,30,511823.58,17060.79
6902,2005,6,30,511775.69,17059.19
7902,2005,8,27,460238.47,17045.87
3209,2005,3,30,510991.95,17033.06
3603,2004,8,31,528001.22,17032.30
2009,2004,9,30,510777.93,17025.93
3707,2004,8,31,527661.43,17021.34
6804,2005,2,28,476595.18,17021.26
9209,2005,8,27,459472.31,17017.49
5303,2005,8,27,459427.72,17015.84
3504,2004,8,31,527393.59,17012.70
6304,2005,6,30,510341.43,17011.38
3402,2005,4,30,510069.46,17002.32
9402,2005,3,30,510053.75,17001.79
6004,2005,6,30,509904.41,16996.81
4309,2004,8,31,526779.45,16992.89
8503,2005,5,31,526419.92,16981.29
1402,2005,1,31,525863.23,16963.33
6403,2005,3,30,508777.81,16959.26
2202,2005,5,31,525471.71,16950.70
7204,2005,2,28,474448.15,16944.58
4004,2004,8,31,525200.60,16941.95
2604,2004,12,30,508177.01,16939.23
4004,2005,6,30,508123.82,16937.46
9309,2004,9,30,508091.88,16936.40
8007,2004,11,29,490964.12,16929.80
4207,2005,1,31,524817.08,16929.58
4502,2005,8,27,457021.07,16926.71
903,2005,8,27,457001.46,16925.98
2602,2004,8,31,524347.78,16914.44
4902,2004,8,31,524160.17,16908.39
7902,2005,3,30,506950.42,16898.35
6203,2005,3,30,506921.61,16897.39
509,2004,8,31,523778.20,16896.07
3909,2004,8,31,523650.88,16891.96
3902,2005,4,30,506698.16,16889.94
3702,2005,6,30,506634.93,16887.83
4504,2005,6,30,506505.35,16883.51
4502,2005,1,31,523136.61,16875.37
2202,2005,4,30,505972.31,16865.74
2103,2005,8,27,455307.58,16863.24
3702,2005,1,31,522655.53,16859.86
3004,2005,4,30,505782.38,16859.41
507,2004,9,30,505637.77,16854.59
4707,2005,6,30,504957.95,16831.93
7902,2005,4,30,504949.51,16831.65
9409,2005,1,31,521667.56,16827.99
2702,2005,5,31,521261.58,16814.89
6803,2004,10,31,521159.19,16811.59
4703,2005,2,28,470456.03,16802.00
5203,2005,3,30,503984.50,16799.48
7002,2005,4,30,503791.97,16793.07
204,2005,7,31,520512.72,16790.73
5704,2004,8,31,520439.04,16788.36
9409,2005,5,31,520349.45,16785.47
6004,2005,2,28,469945.97,16783.78
3109,2005,3,30,503331.90,16777.73
204,2005,4,30,503312.54,16777.08
9402,2005,4,30,503305.20,16776.84
3902,2005,7,29,486376.10,16771.59
7102,2005,1,31,519739.23,16765.78
603,2005,8,27,452655.60,16765.02
2209,2005,7,31,519692.88,16764.29
8902,2005,5,31,519071.08,16744.23
7307,2004,8,31,518926.54,16739.57
4802,2004,9,28,468579.55,16734.98
8803,2005,4,30,501945.42,16731.51
5403,2005,2,28,468213.21,16721.90
4507,2005,7,31,518225.50,16716.95
907,2005,7,31,518211.35,16716.50
3902,2005,5,31,517945.56,16707.92
8503,2005,4,30,501124.93,16704.16
7403,2004,10,31,517808.88,16703.51
8803,2005,7,31,517548.76,16695.12
2009,2005,3,30,500568.29,16685.61
3604,2005,6,30,500507.62,16683.59
5202,2004,10,31,517145.27,16682.11
7404,2004,9,30,500273.85,16675.80
9409,2004,10,31,516904.56,16674.34
3202,2005,4,30,500173.46,16672.45
7202,2005,8,27,449961.45,16665.24
3607,2004,10,31,516577.39,16663.79
7904,2005,3,30,499909.63,16663.65
7703,2004,10,31,516273.75,16653.99
4403,2004,8,31,515912.09,16642.33
3604,2005,7,31,515328.23,16623.49
5403,2005,7,31,515088.23,16615.75
903,2005,7,31,515074.88,16615.32
7402,2004,10,31,514933.62,16610.76
5502,2005,8,27,448347.22,16605.45
7703,2004,11,29,481554.27,16605.32
6104,2005,7,31,514703.26,16603.33
2009,2004,8,31,514350.37,16591.95
8007,2004,10,31,514299.46,16590.31
1402,2005,3,30,497520.52,16584.02
6804,2005,3,30,497249.64,16574.99
5603,2005,2,28,464012.38,16571.87
3609,2004,12,30,496967.28,16565.58
3504,2005,1,31,513506.78,16564.73
2202,2005,8,27,447221.30,16563.75
3604,2004,11,29,480195.89,16558.48
2509,2005,4,30,496728.98,16557.63
3209,2005,4,30,496371.62,16545.72
202,2004,11,29,479769.89,16543.79
5504,2005,6,30,496187.21,16539.57
9402,2005,8,27,446414.46,16533.87
6202,2005,6,30,495914.99,16530.50
2202,2005,2,28,462803.92,16528.71
202,2005,4,30,495693.76,16523.13
507,2005,1,31,512156.41,16521.17
7703,2004,9,30,495126.00,16504.20
1402,2005,7,31,511543.56,16501.41
5204,2005,8,27,445511.46,16500.42
2807,2004,8,31,511497.30,16499.91
3603,2005,1,31,511481.18,16499.39
309,2005,7,31,511318.78,16494.15
4507,2005,4,30,494775.91,16492.53
7602,2005,5,31,510915.62,16481.15
6302,2005,2,28,461277.41,16474.19
4402,2005,2,28,461063.48,16466.55
8302,2004,8,31,510198.45,16458.01
8902,2005,6,30,493379.51,16445.98
4603,2005,2,28,460167.44,16434.55
7602,2005,6,30,493029.49,16434.32
4207,2004,9,30,492768.02,16425.60
7103,2005,4,30,492649.60,16421.65
309,2005,5,31,509040.64,16420.67
902,2004,11,29,476118.03,16417.86
2209,2004,10,31,508848.91,16414.48
7103,2005,6,30,492431.97,16414.40
8902,2004,11,29,475904.05,16410.48
4703,2004,12,30,492146.56,16404.89
3109,2004,10,31,508493.73,16403.02
8702,2005,1,31,508462.79,16402.03
6109,2005,1,31,508247.03,16395.07
7402,2005,1,31,508142.81,16391.70
5502,2005,3,30,491703.35,16390.11
7204,2005,8,27,442384.49,16384.61
807,2005,2,28,458763.93,16384.43
7002,2005,3,30,491310.13,16377.00
6902,2004,10,31,507616.31,16374.72
6904,2005,8,27,441901.05,16366.71
5303,2005,2,28,458252.76,16366.17
7202,2005,4,30,490943.29,16364.78
3603,2004,9,30,490738.15,16357.94
4707,2005,1,31,506830.12,16349.36
3909,2005,6,30,490442.17,16348.07
7002,2005,7,31,506747.53,16346.69
309,2005,3,30,490276.32,16342.54
9409,2004,9,30,490235.77,16341.19
7703,2005,1,31,506360.80,16334.22
4803,2004,12,30,489984.71,16332.82
3004,2004,9,30,489949.26,16331.64
3309,2005,7,31,505957.40,16321.21
7202,2005,3,30,489601.11,16320.04
9309,2004,10,31,505892.08,16319.10
2509,2005,7,31,505834.65,16317.25
2103,2005,7,31,505769.50,16315.15
9603,2005,7,31,505533.73,16307.54
4003,2005,3,30,489198.33,16306.61
204,2005,8,27,440198.68,16303.65
2304,2005,8,27,439731.06,16286.34
7902,2005,5,31,504869.01,16286.10
7403,2004,11,29,472062.66,16278.02
907,2005,8,27,439397.73,16273.99
1702,2005,2,28,455597.27,16271.33
3102,2004,9,30,488035.36,16267.85
6202,2005,8,27,439175.61,16265.76
5203,2004,9,30,487853.58,16261.79
1009,2005,5,31,504069.98,16260.32
2209,2005,6,30,487691.22,16256.37
4103,2005,1,31,503644.06,16246.58
907,2005,2,28,454831.86,16244.00
7602,2005,8,27,438567.88,16243.25
6104,2005,2,28,454632.64,16236.88
902,2005,3,30,487058.13,16235.27
6404,2005,1,31,503124.43,16229.82
2704,2004,8,31,503088.48,16228.66
8007,2004,8,31,502974.30,16224.98
3607,2004,11,29,470478.13,16223.38
3809,2004,12,30,486314.01,16210.47
4504,2005,5,31,502360.10,16205.16
8407,2005,4,30,485792.97,16193.10
7202,2005,7,31,501740.38,16185.17
8503,2005,1,31,501386.74,16173.77
7104,2005,4,30,485039.23,16167.97
8503,2004,9,30,484826.77,16160.89
307,2005,4,30,484636.81,16154.56
3902,2005,8,27,436130.29,16152.97
7704,2005,2,28,451789.24,16135.33
8902,2004,10,31,500171.02,16134.55
7702,2004,9,30,484015.39,16133.85
3209,2004,11,29,467861.07,16133.14
2209,2005,5,31,499938.02,16127.03
3209,2004,8,31,499599.31,16116.11
3909,2004,9,30,483356.76,16111.89
9309,2005,4,30,483317.19,16110.57
4502,2005,5,31,499397.04,16109.58
7103,2004,10,31,499075.70,16099.22
9609,2005,2,28,450533.57,16090.48
4504,2005,2,28,450196.85,16078.46
4004,2004,9,30,482139.50,16071.32
8603,2005,6,30,481869.83,16062.33
6403,2005,1,31,497128.65,16036.41
7302,2005,6,30,481000.48,16033.35
204,2005,3,30,480744.85,16024.83
3107,2005,2,28,448657.86,16023.50
8902,2005,8,27,432415.25,16015.38
3909,2004,11,29,464408.25,16014.08
3107,2005,7,31,496219.46,16007.08
3909,2005,4,30,480164.55,16005.48
603,2004,10,31,495645.23,15988.56
4207,2004,8,31,495514.15,15984.33
8702,2004,9,29,463347.57,15977.50
7304,2004,12,30,479234.10,15974.47
6004,2004,9,30,479018.37,15967.28
9609,2005,8,27,431092.07,15966.37
603,2005,7,31,494874.53,15963.69
4003,2005,6,30,478839.00,15961.30
9309,2005,1,31,494679.22,15957.39
4707,2005,3,30,478702.90,15956.76
9409,2005,6,30,478692.48,15956.42
7703,2005,5,31,494517.86,15952.19
4702,2005,4,30,478519.97,15950.67
202,2005,5,31,494430.47,15949.37
4504,2004,8,31,494343.71,15946.57
3607,2005,6,30,478229.06,15940.97
2202,2004,11,29,462124.15,15935.32
9402,2005,6,30,477990.40,15933.01
6004,2004,11,29,461900.43,15927.60
5203,2005,1,31,493720.19,15926.46
6203,2005,1,31,493706.30,15926.01
5502,2005,5,31,493679.99,15925.16
7403,2005,5,31,493410.14,15916.46
3207,2005,7,31,493314.76,15913.38
7703,2005,4,30,477003.55,15900.12
4502,2005,6,30,476279.58,15875.99
9704,2004,12,30,476199.73,15873.32
1003,2005,3,30,476127.55,15870.92
6209,2005,3,26,412592.29,15868.93
7202,2005,5,31,491673.53,15860.44
4707,2004,11,29,459780.21,15854.49
2202,2005,6,30,475415.12,15847.17
4502,2005,3,30,475280.96,15842.70
1002,2005,4,30,475248.28,15841.61
4502,2004,10,31,490749.64,15830.63
1002,2005,2,28,443178.87,15827.82
3604,2004,9,30,474815.52,15827.18
2202,2005,1,31,490618.85,15826.41
6104,2005,5,31,490592.42,15825.56
4103,2005,4,30,474415.61,15813.85
5403,2005,6,30,474233.94,15807.80
8202,2004,8,31,489941.63,15804.57
7602,2005,1,31,489907.38,15803.46
5002,2005,4,30,474076.94,15802.56
202,2005,8,27,426648.50,15801.80
6304,2005,4,30,473837.19,15794.57
1003,2004,11,29,458020.37,15793.81
8609,2005,2,28,442220.38,15793.58
307,2005,5,31,489567.43,15792.50
5603,2005,4,30,473746.89,15791.56
2704,2004,11,29,457944.40,15791.19
1402,2004,11,29,457805.24,15786.39
6804,2005,4,30,473390.08,15779.67
7602,2004,10,31,489106.01,15777.61
3004,2005,3,30,473080.42,15769.35
902,2005,5,31,488669.70,15763.54
9402,2004,11,29,457096.00,15761.93
902,2005,1,31,488477.36,15757.33
4803,2005,2,28,441152.21,15755.44
7702,2005,1,31,488414.32,15755.30
2503,2005,7,31,488392.75,15754.60
3802,2004,9,21,330735.90,15749.33
3909,2005,3,30,472439.05,15747.97
3202,2005,2,28,440781.72,15742.20
7302,2004,8,31,487996.40,15741.82
2004,2004,12,30,471904.67,15730.16
8603,2005,5,31,487246.89,15717.64
204,2005,6,30,471432.15,15714.40
4603,2005,8,27,424262.64,15713.43
703,2005,2,28,439869.32,15709.62
5604,2005,2,28,438650.62,15666.09
5303,2005,7,31,485589.10,15664.16
6804,2005,5,31,484800.63,15638.73
9309,2004,8,31,484796.19,15638.59
3707,2004,9,30,468801.19,15626.71
7302,2005,1,31,484375.72,15625.02
4702,2005,5,31,484280.43,15621.95
4104,2005,8,27,421783.13,15621.60
4804,2005,8,27,421523.61,15611.99
4103,2004,8,31,483960.99,15611.64
9402,2004,10,31,483960.11,15611.62
1402,2005,8,27,421464.89,15609.81
4004,2004,11,29,452606.66,15607.13
5604,2005,8,27,421318.36,15604.38
903,2005,6,30,467964.63,15598.82
6202,2004,11,29,452284.17,15596.01
3202,2005,8,27,420863.64,15587.54
3607,2004,9,30,467572.57,15585.75
7202,2004,11,29,451696.74,15575.75
1002,2005,7,31,482840.26,15575.49
5602,2004,8,31,482609.57,15568.05
202,2005,1,31,482425.48,15562.11
5504,2005,2,28,435608.43,15557.44
2209,2004,9,30,466695.27,15556.51
3209,2004,10,31,482138.09,15552.84
8007,2005,1,31,481679.85,15538.06
4702,2005,2,28,434840.23,15530.01
7002,2005,5,31,481425.69,15529.86
3902,2005,6,30,465567.24,15518.91
5603,2004,8,31,481036.25,15517.30
5502,2004,11,29,449378.51,15495.81
5504,2004,8,31,479945.37,15482.11
7902,2005,6,30,464418.62,15480.62
603,2005,3,30,464396.12,15479.87
2304,2005,3,30,464308.65,15476.96
9309,2005,5,31,479691.29,15473.91
8409,2005,7,31,479425.99,15465.35
202,2004,10,31,479330.41,15462.27
7404,2004,8,31,479202.70,15458.15
4704,2004,12,30,463682.77,15456.09
3202,2005,5,31,479034.01,15452.71
307,2005,6,30,463150.94,15438.36
5403,2005,4,30,463000.41,15433.35
4702,2005,3,30,462578.30,15419.28
8504,2004,12,30,462394.34,15413.14
5603,2004,11,29,446901.67,15410.40
7102,2004,8,31,477570.86,15405.51
202,2005,6,30,462052.78,15401.76
609,2005,2,28,431207.89,15400.28
1707,2005,7,31,477099.39,15390.30
9609,2005,7,31,476988.12,15386.71
5502,2005,6,30,461583.90,15386.13
3402,2005,2,28,430798.56,15385.66
7103,2004,9,30,461266.27,15375.54
309,2004,10,30,461198.41,15373.28
902,2004,10,31,476402.43,15367.82
8407,2005,5,31,476319.91,15365.16
6704,2005,8,27,414785.47,15362.42
4702,2004,11,29,445492.90,15361.82
8707,2005,4,30,460482.81,15349.43
2509,2005,5,31,475690.49,15344.85
1003,2005,7,31,475622.66,15342.67
8407,2005,3,30,459875.37,15329.18
1702,2005,4,30,459695.93,15323.20
5504,2004,11,29,444306.26,15320.91
2202,2004,10,31,474774.37,15315.30
8209,2005,7,31,474680.06,15312.26
1009,2005,8,27,413265.28,15306.12
9309,2005,6,30,459127.00,15304.23
5603,2005,7,31,474154.39,15295.30
9404,2005,8,27,412902.67,15292.69
6804,2005,7,31,473661.75,15279.41
3902,2005,1,31,473601.32,15277.46
2704,2005,4,30,458281.84,15276.06
1003,2004,10,31,473412.65,15271.38
204,2005,5,31,473220.76,15265.19
3209,2004,9,30,457906.49,15263.55
6704,2005,3,30,457873.72,15262.46
3909,2005,5,31,473031.90,15259.09
9303,2005,8,27,411897.77,15255.47
2702,2004,11,29,442195.53,15248.12
6803,2004,11,29,442161.06,15246.93
5604,2005,4,30,457348.48,15244.95
3202,2005,3,30,457267.19,15242.24
5603,2005,6,30,457023.36,15234.11
4103,2004,10,31,472144.56,15230.47
2807,2005,3,30,456649.20,15221.64
8803,2005,6,30,456567.72,15218.92
7202,2005,6,30,456505.39,15216.85
4502,2004,11,29,441267.45,15216.12
6803,2005,1,31,471536.93,15210.87
309,2004,11,29,441104.22,15210.49
8409,2005,2,28,425862.04,15209.36
7002,2005,6,30,456252.71,15208.42
4507,2005,6,30,456170.41,15205.68
3202,2004,11,29,440953.93,15205.31
7104,2004,10,31,471330.43,15204.21
6304,2005,2,28,425704.08,15203.72
9402,2004,9,30,455639.98,15188.00
4707,2004,10,31,470793.99,15186.90
2702,2005,6,30,455600.83,15186.69
2503,2005,8,27,409984.67,15184.62
7703,2005,3,30,455191.01,15173.03
2702,2005,1,31,470312.72,15171.38
2103,2004,10,31,470225.03,15168.55
603,2004,11,29,439454.12,15153.59
2404,2004,12,30,454074.70,15135.82
3309,2005,5,31,469153.63,15133.99
8803,2005,5,31,469031.08,15130.03
2209,2004,11,29,438768.70,15129.96
9409,2004,11,29,438650.91,15125.89
8603,2004,11,29,438608.99,15124.45
3402,2004,10,31,468806.13,15122.78
4103,2005,5,31,468391.35,15109.40
3909,2005,1,31,468199.02,15103.19
4104,2005,3,30,452957.28,15098.58
6202,2004,10,31,467925.90,15094.38
7302,2004,11,29,437598.03,15089.59
2702,2004,10,31,467658.95,15085.77
8902,2005,1,31,467641.79,15085.22
609,2005,5,31,467417.83,15077.99
6903,2004,12,30,452175.13,15072.50
2209,2005,1,31,466977.59,15063.79
3309,2005,4,30,451872.89,15062.43
3202,2005,1,31,466874.85,15060.48
6804,2004,11,29,436716.10,15059.18
7202,2004,10,31,466664.41,15053.69
603,2005,6,30,451471.55,15049.05
5204,2005,3,30,451061.77,15035.39
7902,2004,11,29,435764.33,15026.36
7204,2005,3,30,450661.04,15022.03
3109,2004,9,30,450594.03,15019.80
3402,2004,11,29,435490.77,15016.92
9402,2005,1,31,465274.50,15008.85
6302,2005,3,30,450245.84,15008.19
5202,2004,8,31,465093.66,15003.02
5604,2005,5,31,464806.49,14993.76
9309,2004,11,29,434715.81,14990.20
7103,2004,11,29,434669.95,14988.62
4402,2005,4,30,449655.59,14988.52
8609,2005,8,27,404447.49,14979.54
4507,2005,5,31,464298.03,14977.36
4104,2005,4,30,449101.10,14970.04
5604,2005,7,31,464013.68,14968.18
6704,2005,7,31,463977.20,14967.01
309,2005,6,30,448769.13,14958.97
3402,2005,7,31,463702.35,14958.14
1009,2005,6,30,448647.82,14954.93
3607,2005,1,31,463449.77,14949.99
8407,2005,6,30,448178.80,14939.29
5304,2005,3,30,448161.45,14938.72
2103,2005,6,30,448158.78,14938.63
3309,2005,1,31,462802.50,14929.11
6804,2004,8,31,462651.76,14924.25
5104,2004,12,30,447529.59,14917.65
3004,2005,8,27,402566.45,14909.87
2807,2005,5,31,462169.46,14908.69
4507,2005,3,30,447004.90,14900.16
4103,2004,9,30,446830.27,14894.34
3202,2005,6,30,446768.46,14892.28
307,2004,8,31,461648.47,14891.89
7204,2005,7,31,461245.82,14878.90
2407,2004,10,31,460965.16,14869.84
